country,year,age_band,value_lf,value_unemp,unemployment_rate
Chile,2001,45-54,2308.806,142.608,6.176699125002274
Chile,2001,55-64,1823.853,109.422,5.999496669961888
Chile,2001,65+,647.4300000000001,18.285,2.824243547564987
Chile,2001,,18334.242,1904.946,10.39009957433746
Chile,2002,15-24,3525.8,889.368,25.22457314651994
Chile,2002,25-34,3241.472,344.638,10.632144902069182
Chile,2002,35-44,3252.904,230.716,7.092616320678386
Chile,2002,45-54,2352.54,144.96,6.161850595526538
Chile,2002,55-64,1900.1879999999999,107.643,5.664860529589704
Chile,2002,65+,661.578,23.64,3.5732748065987687
Chile,2002,,18476.489999999998,1878.78,10.16848979432782
Chile,2003,15-24,3541.444,884.3,24.97004046936786
Chile,2003,25-34,3236.858,330.378,10.206749879049374
Chile,2003,35-44,3336.196,221.872,6.650448594746831
Chile,2003,45-54,2454.58,147.32,6.0018414555646995
Chile,2003,55-64,2030.361,116.46600000000001,5.736221292666674
Chile,2003,65+,734.997,22.686,3.0865432103804507
Chile,2003,,18962.892,1851.732,9.765029511321375
Chile,2004,15-24,3722.248,914.128,24.558492609842226
Chile,2004,25-34,3196.218,346.5,10.840937633165197
Chile,2004,35-44,3332.322,244.186,7.327803255507721
Chile,2004,45-54,2590.008,168.512,6.506234729776897
Chile,2004,55-64,2156.367,117.531,5.450417299096118
Chile,2004,65+,769.542,29.043,3.774063014104493
Chile,2004,,19395.417,1970.967,10.162024358641013
Chile,2005,15-24,3772.812,883.42,23.415425947542577
Chile,2005,25-34,3218.586,322.618,10.023594211868193
Chile,2005,35-44,3323.426,212.498,6.393944080596348
Chile,2005,45-54,2713.676,161.856,5.96445559455145
Chile,2005,55-64,2264.067,112.551,4.97118680675086
Chile,2005,65+,851.004,31.44,3.6944597205183527
Chile,2005,,19828.212,1852.014,9.340297551791355
Chile,2006,15-24,3955.768,873.272,22.075915473303795
Chile,2006,25-34,3424.886,327.082,9.550157289906876
Chile,2006,35-44,3493.206,218.138,6.244636016312808
Chile,2006,45-54,2881.016,175.922,6.106248628955896
Chile,2006,55-64,2341.458,108.693,4.642107609873848
Chile,2006,65+,895.7339999999999,40.803000000000004,4.555258592394618
Chile,2006,,20902.68,1886.163,9.023546262967237
Chile,2007,15-24,4172.016,898.46,21.53539200233173
Chile,2007,25-34,3425.706,305.7,8.923707988951765
Chile,2007,35-44,3616.654,199.426,5.514102261371975
Chile,2007,45-54,3080.224,167.09,5.424605483237582
Chile,2007,55-64,2499.264,118.22099999999999,4.73023258047169
Chile,2007,65+,956.9460000000001,34.001999999999995,3.553178549259832
Chile,2007,,21769.097999999998,1834.3920000000003,8.426587082294363
Chile,2008,15-24,4447.988,1053.768,23.690891252404455
Chile,2008,25-34,3444.988,331.364,9.618727264071747
Chile,2008,35-44,3667.92,221.468,6.037972474863137
Chile,2008,45-54,3188.058,196.38,6.159862838129042
Chile,2008,55-64,2776.533,127.749,4.601025811686734
Chile,2008,65+,1024.317,55.326,5.401257618491151
Chile,2008,,22588.29,2097.219,9.284540795252761
Chile,2009,15-24,4352.768,1161.34,26.680493883432334
Chile,2009,25-34,3445.308,420.616,12.208371501183638
Chile,2009,35-44,3629.308,296.5,8.169601477747273
Chile,2009,45-54,3331.846,256.476,7.697714720308202
Chile,2009,55-64,2938.197,196.251,6.679300264754201
Chile,2009,65+,1060.935,60.083999999999996,5.663306423107919
Chile,2009,,22873.400999999998,2587.728,11.313262946773854
Chile,2010,15-24,4357.736,826.94,18.976367544982075
Chile,2010,25-34,4105.382,403.334,9.82451815689746
Chile,2010,35-44,3934.836,262.909,6.681574530679296
Chile,2010,45-54,3319.838,189.649,5.712598024361429
Chile,2010,55-64,2828.802,125.913,4.451106864319241
Chile,2010,65+,943.4309999999999,28.14,2.982730056570115
Chile,2010,,24080.619,2058.099,8.546703056096689
Chile,2011,15-24,4491.692,804.328,17.907015886218378
Chile,2011,25-34,4197.189,372.531,8.875726110975704
Chile,2011,35-44,4004.076,220.727,5.5125577036999305
Chile,2011,45-54,3473.334,150.174,4.323626809284682
Chile,2011,55-64,3042.987,124.051,4.076619453188593
Chile,2011,65+,1079.886,30.852000000000004,2.8569682355359736
Chile,2011,,25003.541999999998,1873.299,7.492134514382003
Chile,2012,15-24,4357.321,733.268,16.82841360551587
Chile,2012,25-34,4180.658,332.794,7.960325862579526
Chile,2012,35-44,4032.925,206.264,5.114501261491349
Chile,2012,45-54,3579.29,145.978,4.078406611367059
Chile,2012,55-64,3308.609,117.978,3.565788523213229
Chile,2012,65+,1104.5369999999998,27.114,2.4547842218051548
Chile,2012,,25370.445,1722.5969999999998,6.78977842130873
Chile,2013,15-24,4236.392,702.495,16.582388976279816
Chile,2013,25-34,4257.208,326.112,7.660231776319129
Chile,2013,35-44,4081.392,194.127,4.756391936868598
Chile,2013,45-54,3657.36,134.562,3.6792112343329615
Chile,2013,55-64,3427.8239999999996,105.222,3.0696441824317704
Chile,2013,65+,1175.5140000000001,25.116,2.136597267237991
Chile,2013,,25774.574999999997,1639.413,6.360582085252618
Chile,2014,15-24,4214.443,712.129,16.897345627880124
Chile,2014,25-34,4335.776,339.094,7.820837607846901
Chile,2014,35-44,4122.847,222.00900000000001,5.384846927378097
Chile,2014,45-54,3695.446,149.48499999999999,4.045113905060444
Chile,2014,55-64,3601.1099999999997,138.711,3.851895665503137
Chile,2014,65+,1261.374,36.399,2.8856627772571817
Chile,2014,,26254.422,1775.091,6.761112470882049
Chile,2015,15-24,4083.6670000000004,643.492,15.757700125891752
Chile,2015,25-34,4411.802,368.868,8.360937322209837
Chile,2015,35-44,4187.152,219.878,5.251254313194266
Chile,2015,45-54,3744.738,157.364,4.202269958539156
Chile,2015,55-64,3724.737,121.191,3.2536793872963377
Chile,2015,65+,1364.391,38.388,2.8135629742500496
Chile,2015,,26667.414000000004,1761.3629999999998,6.60492614694473
Chile,2016,15-24,3900.7709999999997,615.052,15.767446999580342
Chile,2016,25-34,4552.207,394.306,8.661864453879184
Chile,2016,35-44,4243.474,239.774,5.65041755882091
Chile,2016,45-54,3761.385,177.175,4.710365995504316
Chile,2016,55-64,3834.666,159.492,4.159214909460172
Chile,2016,65+,1480.452,37.715999999999994,2.5476003274675567
Chile,2016,,27076.296000000002,1875.378,6.926272337988918
Chile,2017,15-24,3865.936,684.904,17.716382268097558
Chile,2017,25-34,4740.86,436.77,9.212885425851006
Chile,2017,35-44,4306.756,246.924,5.733410483435792
Chile,2017,45-54,3835.817,179.204,4.67185999749206
Chile,2017,55-64,4051.579,170.421,4.206285993682957
Chile,2017,65+,1557.723,41.517,2.6652363738610783
Chile,2017,,27833.901,2019.9630000000002,7.2572040836101275
Chile,2018,15-24,3773.9269999999997,684.436,18.135909889089007
Chile,2018,25-34,4959.44,489.476,9.869582049586244
Chile,2018,35-44,4430.534,279.7,6.31300877050035
Chile,2018,45-54,3882.936,190.722,4.911798700776938
Chile,2018,55-64,4198.343,183.85399999999998,4.379203890677822
Chile,2018,65+,1612.7219999999998,39.315,2.4378039116475128
Chile,2018,,28550.874000000003,2176.341,7.622677330298188
Chile,2019,15-24,3564.136,675.78,18.9605559383817
Chile,2019,25-34,5104.817,484.724,9.495423636146016
Chile,2019,35-44,4563.365,285.176,6.2492480877598
Chile,2019,45-54,3938.098,201.04,5.105002465657279
Chile,2019,55-64,4322.8679999999995,174.537,4.037527863446213
Chile,2019,65+,1718.2709999999997,44.483999999999995,2.5888814977381336
Chile,2019,,29123.664000000004,2182.266,7.493102516221859
Chile,2020,15-24,2870.636,699.892,24.38107792140836
Chile,2020,25-34,4797.968,635.294,13.240896979721414
Chile,2020,35-44,4351.822,419.52,9.640100169538183
Chile,2020,45-54,3651.436,307.209,8.413374902367178
Chile,2020,55-64,3884.455,280.021,7.208759015099931
Chile,2020,65+,1315.506,55.565999999999995,4.223926002618003
Chile,2020,,26554.779000000002,2903.541,10.934156145679088
Chile,2021,15-24,2853.144,584.16,20.474255768373418
Chile,2021,25-34,5016.961,564.472,11.251273430269839
Chile,2021,35-44,4528.232,353.146,7.79876119421443
Chile,2021,45-54,3782.556,283.98,7.5076218303179125
Chile,2021,55-64,4012.124,253.323,6.313937455572162
Chile,2021,65+,1353.1109999999999,58.161,4.298316989515273
Chile,2021,,27496.713,2551.998,9.28110207209131
Chile,2022,15-24,3100.948,566.997,18.284634247333393
Chile,2022,25-34,5230.828,508.714,9.725305439215358
Chile,2022,35-44,4764.5,324.096,6.802308741735755
Chile,2022,45-54,3952.148,267.102,6.758400748150119
Chile,2022,55-64,4253.963,260.558,6.12506502759897
Chile,2022,65+,1524.282,58.638,3.846925962518746
Chile,2022,,29025.165,2394.312,8.24909005685239
Chile,2023,15-24,3113.433,683.852,21.964564517688352
Chile,2023,25-34,5331.6669999999995,560.03,10.503844294851874
Chile,2023,35-44,4908.1630000000005,359.396,7.3224137014194515
Chile,2023,45-54,4072.662,280.76,6.893771199279489
Chile,2023,55-64,4460.497,308.601,6.9185339660580425
Chile,2023,65+,1705.5,79.383,4.65452946350044
Chile,2023,,29969.807999999997,2701.152,9.012910593221019
Chile,2024,15-24,3091.096,648.264,20.971978870924744
Chile,2024,25-34,5341.392,526.82,9.862972049233608
Chile,2024,35-44,5071.6,361.717,7.132206798643425
Chile,2024,45-54,4158.37,305.964,7.357786825126192
Chile,2024,55-64,4654.122,301.921,6.487174165180887
Chile,2024,65+,1797.717,90.12899999999999,5.013525488160816
Chile,2024,,30627.198000000004,2669.9970000000003,8.717731866950414
China,1990,15-24,192527.926,3127.0,1.6241799644172141
China,2000,15-24,464556.4,42197.6,9.083418073672
China,2000,25-34,402100.6,13311.0,3.3103656149729694
China,2000,35-44,326854.0,10344.0,3.1647157446443983
China,2000,45-54,237240.8,4352.8,1.834760294182114
China,2000,55-64,148097.4,664.8,0.4488937685604204
China,2000,65+,63015.0,144.0,0.22851701975720065
China,2000,,2008822.7999999998,74468.70000000001,3.707081580316592
Colombia,1986,15-24,6902.016,1408.18,20.402444734987576
Colombia,1986,25-34,1861.354,153.814,8.263554380305948
Colombia,1986,35-44,1136.43,58.646,5.160546624077154
Colombia,1986,45-54,667.022,36.138,5.417812306040879
Colombia,1986,55-64,329.4,19.479,5.913479052823315
Colombia,1986,,11191.349999999999,1448.511,12.943130185366378
Colombia,1987,15-24,7247.772,1230.016,16.97095328053918
Colombia,1987,25-34,2035.232,145.722,7.159969969025645
Colombia,1987,35-44,1194.122,52.024,4.356673773701514
Colombia,1987,45-54,680.262,31.37,4.611458526273701
Colombia,1987,55-64,379.089,20.877,5.507150036007375
Colombia,1987,,11878.788,1287.063,10.834969022092153
Colombia,1991,15-24,8601.14,1386.928,16.124932276419173
Colombia,1991,25-34,2922.756,204.65,7.001952951255596
Colombia,1991,35-44,1675.948,78.732,4.697759119018012
Colombia,1991,45-54,834.058,33.064,3.964232703241261
Colombia,1991,55-64,486.231,21.711,4.465161620711143
Colombia,1991,65+,134.73899999999998,4.455,3.306392358559883
Colombia,1991,,15336.582000000002,1566.123,10.211682107525652
Colombia,1992,15-24,8518.184,1312.176,15.404410141880007
Colombia,1992,25-34,3167.794,219.522,6.929806673034926
Colombia,1992,35-44,1759.44,73.4,4.171781930614286
Colombia,1992,45-54,918.006,30.724,3.3468190839711287
Colombia,1992,55-64,555.858,21.921,3.943633086147901
Colombia,1992,65+,146.607,4.788,3.2658740714972683
Colombia,1992,,15983.334,1516.032,9.485079896347031
Colombia,1994,15-24,8370.716,1118.04,13.356563524553932
Colombia,1994,25-34,3123.026,181.942,5.825824056540036
Colombia,1994,35-44,1879.338,83.334,4.434220986326037
Colombia,1994,45-54,881.31,32.664,3.7063008476018657
Colombia,1994,55-64,528.531,17.13,3.241058708003883
Colombia,1994,,15887.037,1326.858,8.351827971446154
Colombia,1996,15-24,9702.764,1814.24,18.698177137978416
Colombia,1996,25-34,3579.648,315.21,8.805614406779661
Colombia,1996,35-44,2237.272,157.454,7.037767423898392
Colombia,1996,45-54,1114.554,52.182,4.6818727490996395
Colombia,1996,55-64,606.075,26.049,4.297982922905581
Colombia,1996,65+,178.191,5.247,2.944593161270771
Colombia,1996,,18570.618000000002,2205.5519999999997,11.876567597265742
Colombia,2001,15-24,16817.108,4639.692,27.589119365826754
Colombia,2001,25-34,9917.484,1449.552,14.616126428840218
Colombia,2001,35-44,8760.312,941.26,10.744594484762644
Colombia,2001,45-54,5311.912,469.582,8.840169038944921
Colombia,2001,55-64,3834.081,303.711,7.921350644391707
Colombia,2001,65+,2018.361,115.251,5.710128168350458
Colombia,2001,,54449.835,8189.322,15.040122711115652
Colombia,2002,15-24,16802.468,4528.393,26.95076104296107
Colombia,2002,25-34,9678.698,1379.834,14.25640101592177
Colombia,2002,35-44,8777.335000000001,867.446,9.882794720721039
Colombia,2002,45-54,5635.64,495.31,8.788886444130569
Colombia,2002,55-64,3846.153,283.248,7.364449620178918
Colombia,2002,65+,2070.741,121.458,5.865436575602646
Colombia,2002,,54656.253,7914.885,14.481206752317984
Colombia,2003,15-24,16808.681,4251.564,25.29385857224609
Colombia,2003,25-34,9982.934,1353.568,13.558819481326834
Colombia,2003,35-44,9102.91,786.692,8.64220342725568
Colombia,2003,45-54,5830.776,418.716,7.181136781793711
Colombia,2003,55-64,4079.0330000000004,274.59499999999997,6.731865125876646
Colombia,2003,65+,2143.788,128.994,6.017106169080152
Colombia,2003,,56204.262,7430.727000000001,13.22093153718485
Colombia,2004,15-24,16823.212,4425.124,26.303680890426868
Colombia,2004,25-34,9822.968,1353.016,13.774003946668664
Colombia,2004,35-44,9355.022,865.822,9.255157283435569
Colombia,2004,45-54,6065.194,499.788,8.240264037720804
Colombia,2004,55-64,4194.3330000000005,299.604,7.143066609160502
Colombia,2004,65+,2149.917,98.75399999999999,4.593386628414027
Colombia,2004,,56826.435,7795.14,13.717453857522473
Colombia,2005,15-24,16123.878999999999,3643.664,22.597936886030965
Colombia,2005,25-34,9765.754,1131.807,11.58955058667257
Colombia,2005,35-44,9336.101,650.134,6.9636564557302885
Colombia,2005,45-54,6294.603,363.327,5.77203995232106
Colombia,2005,55-64,4237.272,227.742,5.374731666978188
Colombia,2005,65+,2148.339,79.965,3.722177924433714
Colombia,2005,,56573.211,6258.357,11.062403723203902
Colombia,2007,15-24,15198.988,3373.54,22.195819879586722
Colombia,2007,25-34,9953.93,1145.778,11.510810303066226
Colombia,2007,35-44,9442.144,747.44,7.915998739269386
Colombia,2007,45-54,6760.884,453.56600000000003,6.708678924235352
Colombia,2007,55-64,4517.079,266.229,5.893830946946024
Colombia,2007,65+,2042.19,91.551,4.482981505148884
Colombia,2007,,57193.947,6408.110999999999,11.204176903545402
Colombia,2008,15-24,15146.112,3454.168,22.805641474194832
Colombia,2008,25-34,10108.104,1197.166,11.843625669067118
Colombia,2008,35-44,9480.464,733.06,7.7323219623005786
Colombia,2008,45-54,7172.966,483.064,6.7345084306826495
Colombia,2008,55-64,4797.036,283.269,5.905083889301644
Colombia,2008,65+,2129.076,92.979,4.367105730373176
Colombia,2008,,58427.997,6586.809,11.273378069078767
Colombia,2009,15-24,16469.312,3877.92,23.546338790594287
Colombia,2009,25-34,10703.806,1307.388,12.214234824510084
Colombia,2009,35-44,9756.158,845.694,8.66830979982079
Colombia,2009,45-54,7522.192,568.304,7.555031831147091
Colombia,2009,55-64,5354.8679999999995,378.34499999999997,7.06544026855564
Colombia,2009,65+,2382.9269999999997,119.81700000000001,5.02814395908897
Colombia,2009,,62063.01299999999,7488.681,12.066254340568353
Colombia,2010,15-24,15997.359,3628.327,22.680787497486303
Colombia,2010,25-34,10762.022,1259.234,11.700719437295332
Colombia,2010,35-44,9616.418,758.05,7.88287281189316
Colombia,2010,45-54,7871.126,526.119,6.684164374957281
Colombia,2010,55-64,5754.69,341.769,5.938964566292885
Colombia,2010,65+,2592.258,116.874,4.508579007182155
Colombia,2010,,62719.31999999999,6994.992,11.152850509221084
Colombia,2011,15-24,16476.776,3502.172,21.25520186716139
Colombia,2011,25-34,10933.346,1185.122,10.839517929826789
Colombia,2011,35-44,9568.703,658.558,6.882416561575797
Colombia,2011,45-54,8214.906,502.124,6.112352350714664
Colombia,2011,55-64,6061.305,337.86199999999997,5.5740801692044855
Colombia,2011,65+,2743.362,125.394,4.570814934376141
Colombia,2011,,64237.683000000005,6608.592000000001,10.28771850317204
Colombia,2012,15-24,16921.984,3409.18,20.146455640189707
Colombia,2012,25-34,11056.766,1170.706,10.588141234064281
Colombia,2012,35-44,9736.344,679.988,6.984017820241356
Colombia,2012,45-54,8477.288,507.018,5.980898608139772
Colombia,2012,55-64,6405.264,348.354,5.438558036015377
Colombia,2012,65+,2857.185,116.85000000000001,4.0896896770772635
Colombia,2012,,65859.537,6558.657,9.958553155331172
Colombia,2013,15-24,16562.857,3108.904,18.770336542783653
Colombia,2013,25-34,11198.936,1107.364,9.888117942633121
Colombia,2013,35-44,9651.356,631.858,6.54683134680764
Colombia,2013,45-54,8630.104,491.746,5.698030985489862
Colombia,2013,55-64,6562.686,332.301,5.063490771918693
Colombia,2013,65+,2928.561,104.304,3.5616126828158947
Colombia,2013,,66133.986,6114.738,9.24598435666648
Colombia,2014,15-24,16612.084,3034.364,18.266004433880784
Colombia,2014,25-34,11268.068,1046.288,9.28542497258625
Colombia,2014,35-44,9853.216,610.573,6.196687457171343
Colombia,2014,45-54,8911.096,474.308,5.322667380084336
Colombia,2014,55-64,6803.181,342.592,5.035761947242033
Colombia,2014,65+,3054.7470000000003,112.26599999999999,3.675132506881911
Colombia,2014,,67365.564,5927.385,8.79883526247921
Colombia,2015,15-24,16614.412,2878.169,17.323327482188354
Colombia,2015,25-34,11427.649,1070.833,9.370545070118972
Colombia,2015,35-44,9996.976,633.998,6.3418977898916635
Colombia,2015,45-54,9065.946,461.822,5.094029900464882
Colombia,2015,55-64,7045.026,348.828,4.951408270175298
Colombia,2015,65+,3205.3500000000004,109.65899999999999,3.4211240582151707
Colombia,2015,,68447.043,5867.090999999999,8.571723105700855
Colombia,2016,15-24,16216.288,2963.048,18.27204844906553
Colombia,2016,25-34,11442.456,1152.358,10.070897366789087
Colombia,2016,35-44,10183.484,657.342,6.454981418932852
Colombia,2016,45-54,9179.628,487.022,5.305465537383432
Colombia,2016,55-64,7195.4039999999995,364.446,5.06498314757587
Colombia,2016,65+,3377.88,119.44800000000001,3.536182457636151
Colombia,2016,,68943.849,6151.262999999999,8.92213459100608
Colombia,2017,15-24,15970.32,2949.336,18.467607411748794
Colombia,2017,25-34,11690.993,1226.16,10.488074024165442
Colombia,2017,35-44,10320.976,693.294,6.717329833922683
Colombia,2017,45-54,9195.13,509.008,5.535625923722667
Colombia,2017,55-64,7450.370999999999,371.721,4.98929516395895
Colombia,2017,65+,3470.6760000000004,107.553,3.0989063801979784
Colombia,2017,,69709.437,6333.972,9.086247533458058
Colombia,2018,15-24,15693.829,3053.16,19.454525724729127
Colombia,2018,25-34,11837.497,1226.162,10.358287735996893
Colombia,2018,35-44,10599.47,763.543,7.203596028858048
Colombia,2018,45-54,9155.641,543.69,5.9383062310984025
Colombia,2018,55-64,7752.195,371.46299999999997,4.791713830727942
Colombia,2018,65+,3493.5029999999997,128.442,3.676596241652004
Colombia,2018,,70404.984,6589.866,9.359942472254522
Colombia,2019,15-24,15380.484,3177.328,20.658179547535692
Colombia,2019,25-34,12150.561,1387.29,11.417497513077791
Colombia,2019,35-44,10849.966,871.683,8.033969876034634
Colombia,2019,45-54,9259.036,616.606,6.659505373993578
Colombia,2019,55-64,7785.924,473.059,6.075823498919332
Colombia,2019,65+,3544.071,155.835,4.397062022741644
Colombia,2019,,71254.701,7325.262,10.280391184295334
Colombia,2020,15-24,15602.72,4235.04,27.142959689079856
Colombia,2020,25-34,12540.78,2239.3,17.85614610893421
Colombia,2020,35-44,10702.78,1431.4,13.374095328503435
Colombia,2020,45-54,8478.46,1003.28,11.833281043963172
Colombia,2020,55-64,7991.58,838.11,10.4874130021848
Colombia,2020,65+,3197.67,238.70999999999998,7.465123042715477
Colombia,2020,,70474.31999999999,11264.07,15.983226230490768
Colombia,2021,15-24,16070.468,3955.2,24.611604341578598
Colombia,2021,25-34,13056.176,2008.47,15.383294465393238
Colombia,2021,35-44,10974.176,1258.9,11.471476309474172
Colombia,2021,45-54,8540.024,833.853,9.764059211074818
Colombia,2021,55-64,8190.030000000001,713.985,8.71773363467533
Colombia,2021,65+,3169.092,211.698,6.680083759007312
Colombia,2021,,72267.54000000001,10043.916000000001,13.898239790644595
Colombia,2022,15-24,14439.556,3028.9,20.97640675378107
Colombia,2022,25-34,12963.908,1518.07,11.709972023868112
Colombia,2022,35-44,11728.312,983.586,8.386424235644482
Colombia,2022,45-54,9135.844,658.326,7.205968052869554
Colombia,2022,55-64,8695.531,589.111,6.7748709078261
Colombia,2022,65+,3617.5229999999997,187.518,5.183602149868847
Colombia,2022,,73884.819,7788.2789999999995,10.541108586866809
Colombia,2023,15-24,14385.692,2784.976,19.359346773168788
Colombia,2023,25-34,13158.286,1436.555,10.917493357417523
Colombia,2023,35-44,12024.262,904.19,7.519713060144564
Colombia,2023,45-54,9350.958,627.155,6.706852923518637
Colombia,2023,55-64,9127.47,542.031,5.9384583022458575
Colombia,2023,65+,3900.8189999999995,170.02499999999998,4.358700057603288
Colombia,2023,,75617.817,7252.635,9.591172143993527
Colombia,2024,15-24,13943.788,2702.956,19.384660753591493
Colombia,2024,25-34,13110.694,1445.648,11.026479605122352
Colombia,2024,35-44,12326.464,962.256,7.806423642660214
Colombia,2024,45-54,9661.788,669.072,6.924929423001208
Colombia,2024,55-64,9199.152,538.242,5.850995830920067
Colombia,2024,65+,4157.736,174.093,4.187206691333937
Colombia,2024,,76463.145,7355.018999999999,9.619038034598235
Comoros,2004,15-24,76.103,7.608,9.996977780113793
Comoros,2004,25-34,72.782,4.712,6.474128218515567
Comoros,2004,35-44,77.077,2.253,2.923050974999027
Comoros,2004,45-54,49.864,0.894,1.7928766244184182
Comoros,2004,55-64,35.424,0.961,2.7128500451671185
Comoros,2004,65+,28.185,0.9630000000000001,3.416711016498138
Comoros,2004,,427.34999999999997,19.535999999999998,4.571428571428571
Comoros,2014,15-24,75.64,14.728,19.471179270227392
Comoros,2014,25-34,105.568,12.732,12.060472870566837
Comoros,2014,35-44,107.488,7.336,6.82494790116106
Comoros,2014,45-54,66.188,2.3970000000000002,3.6215023871396625
Comoros,2014,55-64,58.617000000000004,1.053,1.796407185628742
Comoros,2014,65+,32.406,0.339,1.046102573597482
Comoros,2014,,566.6189999999999,46.137,8.142508458064416
Comoros,2021,15-24,141.26,13.84,9.797536457595923
Comoros,2021,25-34,128.904,11.332,8.79103829206231
Comoros,2021,35-44,146.639,3.384,2.3077080449266565
Comoros,2021,45-54,109.986,1.712,1.5565617442219917
Comoros,2021,55-64,53.728,0.478,0.8896664681357951
Comoros,2021,,816.309,35.867999999999995,4.39392435952562
Congo,2005,15-24,1248.987,500.076,40.03852722246108
Congo,2005,25-34,842.571,202.928,24.08437983267879
Congo,2005,35-44,669.469,82.3,12.293325008327493
Congo,2005,45-54,442.046,24.664,5.579509824769369
Congo,2005,55-64,343.712,23.142,6.7329624802159955
Congo,2005,65+,191.703,8.622,4.497582197461698
Congo,2005,,4403.282999999999,871.659,19.795661555253208
Congo,2009,15-24,1812.196,301.18,16.619615096821757
Congo,2009,25-34,894.82,186.994,20.89738718401466
Congo,2009,35-44,490.153,120.408,24.56539080654408
Congo,2009,45-54,156.206,23.642,15.13514205600297
Congo,2009,55-64,104.412,26.355,25.2413515687852
Congo,2009,65+,70.125,14.879999999999999,21.219251336898395
Congo,2009,,3845.451,763.686,19.859465118655784
"Congo, Democratic Republic of the",2005,15-24,16725.037,825.896,4.938081751328861
"Congo, Democratic Republic of the",2005,25-34,10777.365,381.206,3.537098353818396
"Congo, Democratic Republic of the",2005,35-44,8856.66,186.964,2.1109989544591303
"Congo, Democratic Republic of the",2005,45-54,6504.756,103.689,1.5940490312011704
"Congo, Democratic Republic of the",2005,55-64,4842.816,95.391,1.9697423978115216
"Congo, Democratic Republic of the",2005,65+,2500.5,19.371,0.7746850629874025
"Congo, Democratic Republic of the",2005,,59095.265999999996,1741.9740000000002,2.9477386564263885
"Congo, Democratic Republic of the",2012,15-24,19435.28,1687.636,8.683363450385073
"Congo, Democratic Republic of the",2012,25-34,17190.024,914.218,5.318305547450079
"Congo, Democratic Republic of the",2012,35-44,13052.527,459.912,3.5235475858429557
"Congo, Democratic Republic of the",2012,45-54,9596.389,226.868,2.3640975787871876
"Congo, Democratic Republic of the",2012,55-64,7825.326,111.732,1.4278254988993428
"Congo, Democratic Republic of the",2012,65+,3916.389,81.777,2.0880714351919587
"Congo, Democratic Republic of the",2012,,86076.58499999999,3860.733,4.485230216788922
"Congo, Democratic Republic of the",2020,15-24,30184.396,509.073,1.6865436035228265
"Congo, Democratic Republic of the",2020,25-34,16925.945,385.144,2.2754652694428583
"Congo, Democratic Republic of the",2020,35-44,14025.791000000001,138.37,0.986539725281804
"Congo, Democratic Republic of the",2020,45-54,8893.619,106.61500000000001,1.1987808337640729
"Congo, Democratic Republic of the",2020,55-64,6588.521999999999,31.691,0.48100317491540595
"Congo, Democratic Republic of the",2020,65+,4109.037,22.740000000000002,0.5534143401483121
"Congo, Democratic Republic of the",2020,,94641.98700000001,1387.683,1.4662445749369144
Cook Islands,1991,15-24,8.688,1.292,14.871086556169427
Cook Islands,1991,25-34,3.778,0.228,6.034939121228163
Cook Islands,1991,35-44,2.518,0.072,2.8594122319301034
Cook Islands,1991,45-54,2.16,0.058,2.685185185185185
Cook Islands,1991,55-64,1.698,0.039,2.2968197879858656
Cook Islands,1991,,21.366,1.545,7.231114855377703
Cook Islands,2011,15-24,5.604,0.868,15.488936473947179
Cook Islands,2011,25-34,3.244,0.25,7.706535141800246
Cook Islands,2011,35-44,3.606,0.22,6.100942872989462
Cook Islands,2011,45-54,3.308,0.222,6.711003627569529
Cook Islands,2011,55-64,2.487,0.156,6.272617611580217
Cook Islands,2011,65+,0.735,0.003,0.40816326530612246
Cook Islands,2011,,22.662,1.8479999999999999,8.154620068837701
Cook Islands,2016,15-24,4.251,0.116,2.7287697012467653
Cook Islands,2016,,24.744,0.195,0.7880698351115422
Cook Islands,2019,15-24,4.221,0.14400000000000002,3.411513859275054
Cook Islands,2019,,24.339,0.306,1.257241464316529
Costa Rica,2001,15-24,1601.268,215.28,13.44434535630513
Costa Rica,2001,25-34,815.444,37.866,4.643605201583432
Costa Rica,2001,35-44,850.71,31.174,3.664468502780031
Costa Rica,2001,45-54,501.82,14.05,2.7998086963453033
Costa Rica,2001,55-64,310.449,8.313,2.677734507117111
Costa Rica,2001,65+,129.56400000000002,1.6440000000000001,1.2688709826803741
Costa Rica,2001,,4892.924999999999,296.052,6.050613896595596
Costa Rica,2002,15-24,1605.148,225.884,14.072471821912993
Costa Rica,2002,25-34,855.978,44.63,5.213919049321362
Costa Rica,2002,35-44,855.962,31.914,3.7284365427437205
Costa Rica,2002,45-54,537.518,17.95,3.3394230518791925
Costa Rica,2002,55-64,315.087,6.5760000000000005,2.0870426263222543
Costa Rica,2002,65+,120.48599999999999,2.931,2.432647776505154
Costa Rica,2002,,5013.621,320.661,6.395796570981332
Costa Rica,2003,15-24,1680.176,246.432,14.667034882059973
Costa Rica,2003,25-34,882.33,46.818,5.306177960626976
Costa Rica,2003,35-44,888.462,31.214,3.513262244192773
Costa Rica,2003,45-54,574.584,19.912,3.4654637093967113
Costa Rica,2003,55-64,325.383,13.125,4.033707968762966
Costa Rica,2003,65+,122.14500000000001,2.856,2.3382045929018784
Costa Rica,2003,,5225.724,347.721,6.654025356103767
Costa Rica,2004,15-24,1583.304,226.0,14.273948654206645
Costa Rica,2004,25-34,902.79,44.114,4.88640769171125
