country,year,unemployment_rate,value_lf,value_unemp
Mozambique,2022,6.789095272168358,13082.509,888.184
Mozambique,2022,6.789095272168358,13082.509,888.184
Myanmar,2014,3.8682810909474443,22773.526,880.944
Myanmar,2014,3.8682810909474443,22773.526,880.944
Myanmar,2014,3.8682810909474443,22773.526,880.944
Myanmar,2015,0.7658774659808106,21959.518,168.183
Myanmar,2015,0.7658774659808106,21959.518,168.183
Myanmar,2015,0.7658774659808106,21959.518,168.183
Myanmar,2017,1.3562363227073106,22572.541,306.137
Myanmar,2017,1.3562363227073106,22572.541,306.137
Myanmar,2017,1.3562363227073106,22572.541,306.137
Myanmar,2018,0.7665891734066722,23060.07,176.776
Myanmar,2018,0.7665891734066722,23060.07,176.776
Myanmar,2018,0.7665891734066722,23060.07,176.776
Myanmar,2019,0.40679250532682804,22527.947,91.642
Myanmar,2019,0.40679250532682804,22527.947,91.642
Myanmar,2019,0.40679250532682804,22527.947,91.642
Myanmar,2020,1.4762856637484572,22608.497,333.766
Myanmar,2020,1.4762856637484572,22608.497,333.766
Myanmar,2020,1.4762856637484572,22608.497,333.766
Namibia,2004,21.910920704917235,493.448,108.119
Namibia,2004,21.910920704917235,493.448,108.119
Namibia,2004,21.910920704917235,493.448,108.119
Namibia,2010,22.119563616241553,780.689,172.685
Namibia,2010,22.119563616241553,780.689,172.685
Namibia,2010,22.119563616241553,780.689,172.685
Namibia,2012,16.770886395815705,747.939,125.436
Namibia,2012,16.770886395815705,747.939,125.436
Namibia,2012,16.770886395815705,747.939,125.436
Namibia,2013,19.028100264478663,842.412,160.295
Namibia,2013,19.028100264478663,842.412,160.295
Namibia,2013,19.028100264478663,842.412,160.295
Namibia,2014,18.520640545963435,865.699,160.333
Namibia,2014,18.520640545963435,865.699,160.333
Namibia,2014,18.520640545963435,865.699,160.333
Namibia,2016,23.35188762722779,863.412,201.623
Namibia,2016,23.35188762722779,863.412,201.623
Namibia,2016,23.35188762722779,863.412,201.623
Namibia,2018,19.877073715859353,902.004,179.292
Namibia,2018,19.877073715859353,902.004,179.292
Namibia,2018,19.877073715859353,902.004,179.292
Nauru,2002,22.743902439024392,3.28,0.746
Nauru,2002,22.743902439024392,3.28,0.746
Nauru,2002,22.743902439024392,3.28,0.746
Nauru,2006,8.24027724297266,2.597,0.214
Nauru,2006,8.24027724297266,2.597,0.214
Nauru,2006,8.24027724297266,2.597,0.214
Nauru,2013,13.280182232346242,4.39,0.583
Nauru,2013,13.280182232346242,4.39,0.583
Nauru,2013,13.280182232346242,4.39,0.583
Nauru,2021,5.055460750853243,4.688,0.237
Nauru,2021,5.055460750853243,4.688,0.237
Nauru,2021,5.055460750853243,4.688,0.237
Nepal,2008,1.3278996612356833,12398.0,164.633
Nepal,2008,1.3278996612356833,12398.0,164.633
Nepal,2008,1.3278996612356833,12398.0,164.633
Nepal,2017,10.659767712838113,8280.096,882.639
Nepal,2017,10.659767712838113,8280.096,882.639
Nepal,2017,10.659767712838113,8280.096,882.639
Netherlands,1977,5.872443782809684,5105.2,299.8
Netherlands,1977,5.872443782809684,5105.2,299.8
Netherlands,1977,5.872443782809684,5105.2,299.8
Netherlands,1979,6.159750721994224,5263.2,324.2
Netherlands,1979,6.159750721994224,5263.2,324.2
Netherlands,1979,6.159750721994224,5263.2,324.2
Netherlands,1983,11.85073337011623,5616.741,665.625
Netherlands,1983,11.85073337011623,5616.741,665.625
Netherlands,1983,11.85073337011623,5616.741,665.625
Netherlands,1985,10.480099518570702,5722.751,599.75
Netherlands,1985,10.480099518570702,5722.751,599.75
Netherlands,1985,10.480099518570702,5722.751,599.75
Netherlands,1987,9.89749786392867,6487.377,642.088
Netherlands,1987,9.89749786392867,6487.377,642.088
Netherlands,1987,9.89749786392867,6487.377,642.088
Netherlands,1988,9.369235764569337,6513.765,610.29
Netherlands,1988,9.369235764569337,6513.765,610.29
Netherlands,1988,9.369235764569337,6513.765,610.29
Netherlands,1989,8.703513915883118,6596.06,574.089
Netherlands,1989,8.703513915883118,6596.06,574.089
Netherlands,1989,8.703513915883118,6596.06,574.089
Netherlands,1990,7.670769986255456,6785.238,520.48
Netherlands,1990,7.670769986255456,6785.238,520.48
Netherlands,1990,7.670769986255456,6785.238,520.48
Netherlands,1991,7.284632331853865,6911.042,503.444
Netherlands,1991,7.284632331853865,6911.042,503.444
Netherlands,1991,7.284632331853865,6911.042,503.444
Netherlands,1992,5.555221565555041,7002.871,389.025
Netherlands,1992,5.555221565555041,7002.871,389.025
Netherlands,1992,5.555221565555041,7002.871,389.025
Netherlands,1993,6.287192401158643,7082.764,445.307
Netherlands,1993,6.287192401158643,7082.764,445.307
Netherlands,1993,6.287192401158643,7082.764,445.307
Netherlands,1994,7.159330873071708,7223.622,517.163
Netherlands,1994,7.159330873071708,7223.622,517.163
Netherlands,1994,7.159330873071708,7223.622,517.163
Netherlands,1995,7.157476475196245,7304.418,522.812
Netherlands,1995,7.157476475196245,7304.418,522.812
Netherlands,1995,7.157476475196245,7304.418,522.812
Netherlands,1996,6.420790090956648,7407.375,475.612
Netherlands,1996,6.420790090956648,7407.375,475.612
Netherlands,1996,6.420790090956648,7407.375,475.612
Netherlands,1997,5.5105857799784035,7605.108,419.086
Netherlands,1997,5.5105857799784035,7605.108,419.086
Netherlands,1997,5.5105857799784035,7605.108,419.086
Netherlands,1998,4.3940474984965565,7742.224,340.197
Netherlands,1998,4.3940474984965565,7742.224,340.197
Netherlands,1998,4.3940474984965565,7742.224,340.197
Netherlands,1999,3.622531771213802,7890.476,285.835
Netherlands,1999,3.622531771213802,7890.476,285.835
Netherlands,1999,3.622531771213802,7890.476,285.835
Netherlands,2000,2.725433896952885,8079.741,220.208
Netherlands,2000,2.725433896952885,8079.741,220.208
Netherlands,2000,2.725433896952885,8079.741,220.208
Netherlands,2001,2.119344760536096,8238.82,174.609
Netherlands,2001,2.119344760536096,8238.82,174.609
Netherlands,2001,2.119344760536096,8238.82,174.609
Netherlands,2002,2.5540481095839347,8390.719,214.303
Netherlands,2002,2.5540481095839347,8390.719,214.303
Netherlands,2002,2.5540481095839347,8390.719,214.303
Netherlands,2003,3.593420984094933,8428.069,302.856
Netherlands,2003,3.593420984094933,8428.069,302.856
Netherlands,2003,3.593420984094933,8428.069,302.856
Netherlands,2004,4.6462309120997345,8496.22,394.754
Netherlands,2004,4.6462309120997345,8496.22,394.754
Netherlands,2004,4.6462309120997345,8496.22,394.754
Netherlands,2005,5.872545959418524,8320.003,488.596
Netherlands,2005,5.872545959418524,8320.003,488.596
Netherlands,2005,5.872545959418524,8320.003,488.596
Netherlands,2006,5.00659619571582,8368.46,418.975
Netherlands,2006,5.00659619571582,8368.46,418.975
Netherlands,2006,5.00659619571582,8368.46,418.975
Netherlands,2007,4.153277081855035,8540.22,354.699
Netherlands,2007,4.153277081855035,8540.22,354.699
Netherlands,2007,4.153277081855035,8540.22,354.699
Netherlands,2008,3.6575629507292478,8687.588,317.754
Netherlands,2008,3.6575629507292478,8687.588,317.754
Netherlands,2008,3.6575629507292478,8687.588,317.754
Netherlands,2009,4.35189649506425,8754.597,380.991
Netherlands,2009,4.35189649506425,8754.597,380.991
Netherlands,2009,4.35189649506425,8754.597,380.991
Netherlands,2010,4.991204685727901,8721.121,435.289
Netherlands,2010,4.991204685727901,8721.121,435.289
Netherlands,2010,4.991204685727901,8721.121,435.289
Netherlands,2011,4.976585009455833,8726.888,434.301
Netherlands,2011,4.976585009455833,8726.888,434.301
Netherlands,2011,4.976585009455833,8726.888,434.301
Netherlands,2012,5.8206150157887615,8861.366,515.786
Netherlands,2012,5.8206150157887615,8861.366,515.786
Netherlands,2012,5.8206150157887615,8861.366,515.786
Netherlands,2013,7.241336236644809,8934.166,646.953
Netherlands,2013,7.241336236644809,8934.166,646.953
Netherlands,2013,7.241336236644809,8934.166,646.953
Netherlands,2014,7.419129040623913,8891.758,659.691
Netherlands,2014,7.419129040623913,8891.758,659.691
Netherlands,2014,7.419129040623913,8891.758,659.691
Netherlands,2015,6.871765581963516,8932.828,613.843
Netherlands,2015,6.871765581963516,8932.828,613.843
Netherlands,2015,6.871765581963516,8932.828,613.843
Netherlands,2016,6.007248425227858,8964.154,538.499
Netherlands,2016,6.007248425227858,8964.154,538.499
Netherlands,2016,6.007248425227858,8964.154,538.499
Netherlands,2017,4.836941014335465,9045.469,437.524
Netherlands,2017,4.836941014335465,9045.469,437.524
Netherlands,2017,4.836941014335465,9045.469,437.524
Netherlands,2018,3.8315949545795385,9145.878,350.433
Netherlands,2018,3.8315949545795385,9145.878,350.433
Netherlands,2018,3.8315949545795385,9145.878,350.433
Netherlands,2019,3.379110083797027,9298.898,314.22
Netherlands,2019,3.379110083797027,9298.898,314.22
Netherlands,2019,3.379110083797027,9298.898,314.22
Netherlands,2020,3.820285095518912,9334.696,356.612
Netherlands,2020,3.820285095518912,9334.696,356.612
Netherlands,2020,3.820285095518912,9334.696,356.612
Netherlands,2021,4.208871850622408,9692.431,407.942
Netherlands,2021,4.208871850622408,9692.431,407.942
Netherlands,2021,4.208871850622408,9692.431,407.942
Netherlands,2022,3.525716045456518,9933.273,350.219
Netherlands,2022,3.525716045456518,9933.273,350.219
Netherlands,2022,3.525716045456518,9933.273,350.219
Netherlands,2023,3.5348542663713496,10144.124,358.58
Netherlands,2023,3.5348542663713496,10144.124,358.58
Netherlands,2023,3.5348542663713496,10144.124,358.58
Netherlands,2024,3.6392383420762306,10235.356,372.489
Netherlands,2024,3.6392383420762306,10235.356,372.489
Netherlands,2024,3.6392383420762306,10235.356,372.489
Netherlands Antilles,1984,20.772507285938467,75.831,15.752
Netherlands Antilles,1984,20.772507285938467,75.831,15.752
Netherlands Antilles,1984,20.772507285938467,75.831,15.752
Netherlands Antilles,1985,22.150656994604642,77.474,17.161
Netherlands Antilles,1985,22.150656994604642,77.474,17.161
Netherlands Antilles,1985,22.150656994604642,77.474,17.161
Netherlands Antilles,1986,23.224970858697063,77.21,17.932
Netherlands Antilles,1986,23.224970858697063,77.21,17.932
Netherlands Antilles,1986,23.224970858697063,77.21,17.932
Netherlands Antilles,1995,13.140891703365584,62.218,8.176
Netherlands Antilles,1995,13.140891703365584,62.218,8.176
Netherlands Antilles,1995,13.140891703365584,62.218,8.176
Netherlands Antilles,1996,13.973541937237608,66.218,9.253
Netherlands Antilles,1996,13.973541937237608,66.218,9.253
Netherlands Antilles,1997,15.266416595110046,66.381,10.134
Netherlands Antilles,1997,15.266416595110046,66.381,10.134
Netherlands Antilles,1997,15.266416595110046,66.381,10.134
Netherlands Antilles,1998,16.2200824463176,65.012,10.545
Netherlands Antilles,1998,16.2200824463176,65.012,10.545
Netherlands Antilles,1998,16.2200824463176,65.012,10.545
Netherlands Antilles,2000,14.03933185221756,60.765,8.531
Netherlands Antilles,2000,14.03933185221756,60.765,8.531
Netherlands Antilles,2000,14.03933185221756,60.765,8.531
Netherlands Antilles,2004,16.085729664486454,61.309,9.862
Netherlands Antilles,2004,16.085729664486454,61.309,9.862
Netherlands Antilles,2004,16.085729664486454,61.309,9.862
Netherlands Antilles,2005,18.160226982912526,62.736,11.393
Netherlands Antilles,2005,18.160226982912526,62.736,11.393
Netherlands Antilles,2005,18.160226982912526,62.736,11.393
Netherlands Antilles,2006,14.64578550344375,60.98,8.931
Netherlands Antilles,2006,14.64578550344375,60.98,8.931
Netherlands Antilles,2006,14.64578550344375,60.98,8.931
Netherlands Antilles,2007,12.410060283917808,61.708,7.658
Netherlands Antilles,2007,12.410060283917808,61.708,7.658
Netherlands Antilles,2007,12.410060283917808,61.708,7.658
Netherlands Antilles,2008,10.291807492740515,63.021,6.486
Netherlands Antilles,2008,10.291807492740515,63.021,6.486
Netherlands Antilles,2008,10.291807492740515,63.021,6.486
Netherlands Antilles,2009,9.615676974064275,65.778,6.325
Netherlands Antilles,2009,9.615676974064275,65.778,6.325
Netherlands Antilles,2009,9.615676974064275,65.778,6.325
Netherlands Antilles,2011,9.774151796751159,68.763,6.721
Netherlands Antilles,2011,9.774151796751159,68.763,6.721
Netherlands Antilles,2011,9.774151796751159,68.763,6.721
New Caledonia,2014,14.590793423438525,131.254,19.151
New Caledonia,2014,14.590793423438525,131.254,19.151
New Caledonia,2014,14.590793423438525,131.254,19.151
New Caledonia,2017,11.675973197192087,125.36,14.637
New Caledonia,2017,11.675973197192087,125.36,14.637
New Caledonia,2017,11.675973197192087,125.36,14.637
New Caledonia,2018,11.70231206715808,121.147,14.177
New Caledonia,2018,11.70231206715808,121.147,14.177
New Caledonia,2018,11.70231206715808,121.147,14.177
New Caledonia,2019,10.880931241984808,121.644,13.236
New Caledonia,2019,10.880931241984808,121.644,13.236
New Caledonia,2019,10.880931241984808,121.644,13.236
New Caledonia,2020,13.558130217574385,122.303,16.582
New Caledonia,2020,13.558130217574385,122.303,16.582
New Caledonia,2020,13.558130217574385,122.303,16.582
New Caledonia,2022,10.710027277330415,122.446,13.114
New Caledonia,2022,10.710027277330415,122.446,13.114
New Caledonia,2022,10.710027277330415,122.446,13.114
New Zealand,1986,4.1855990527640055,1689.125,70.7
New Zealand,1986,4.1855990527640055,1689.125,70.7
New Zealand,1986,4.1855990527640055,1689.125,70.7
New Zealand,1987,4.213553572745372,1695.125,71.425
New Zealand,1987,4.213553572745372,1695.125,71.425
New Zealand,1987,4.213553572745372,1695.125,71.425
New Zealand,1988,5.770470180907988,1667.975,96.25
New Zealand,1988,5.770470180907988,1667.975,96.25
New Zealand,1988,5.770470180907988,1667.975,96.25
New Zealand,1989,7.303977488782416,1643.625,120.05
New Zealand,1989,7.303977488782416,1643.625,120.05
New Zealand,1989,7.303977488782416,1643.625,120.05
New Zealand,1990,7.981530343007916,1667.6,133.1
New Zealand,1990,7.981530343007916,1667.6,133.1
New Zealand,1990,7.981530343007916,1667.6,133.1
New Zealand,1991,10.614227329266125,1688.3,179.2
New Zealand,1991,10.614227329266125,1688.3,179.2
New Zealand,1991,10.614227329266125,1688.3,179.2
New Zealand,1992,10.667296005664051,1694.9,180.8
New Zealand,1992,10.667296005664051,1694.9,180.8
New Zealand,1992,10.667296005664051,1694.9,180.8
New Zealand,1993,9.804379562043795,1712.5,167.9
New Zealand,1993,9.804379562043795,1712.5,167.9
New Zealand,1993,9.804379562043795,1712.5,167.9
New Zealand,1994,8.35371054876315,1758.5,146.9
New Zealand,1994,8.35371054876315,1758.5,146.9
New Zealand,1994,8.35371054876315,1758.5,146.9
New Zealand,1995,6.461453133666112,1803.0,116.5
New Zealand,1995,6.461453133666112,1803.0,116.5
New Zealand,1995,6.461453133666112,1803.0,116.5
New Zealand,1996,6.289714593430264,1857.0,116.8
New Zealand,1996,6.289714593430264,1857.0,116.8
New Zealand,1996,6.289714593430264,1857.0,116.8
New Zealand,1997,6.856534468991217,1878.5,128.8
New Zealand,1997,6.856534468991217,1878.5,128.8
New Zealand,1997,6.856534468991217,1878.5,128.8
New Zealand,1998,7.717622080679405,1884.0,145.4
New Zealand,1998,7.717622080679405,1884.0,145.4
New Zealand,1998,7.717622080679405,1884.0,145.4
New Zealand,1999,7.023270506475729,1899.4,133.4
New Zealand,1999,7.023270506475729,1899.4,133.4
New Zealand,1999,7.023270506475729,1899.4,133.4
New Zealand,2000,6.130008347245409,1916.8,117.5
New Zealand,2000,6.130008347245409,1916.8,117.5
New Zealand,2000,6.130008347245409,1916.8,117.5
New Zealand,2001,5.433111225012814,1951.0,106.0
New Zealand,2001,5.433111225012814,1951.0,106.0
New Zealand,2001,5.433111225012814,1951.0,106.0
New Zealand,2002,5.282005371530887,2010.6,106.2
New Zealand,2002,5.282005371530887,2010.6,106.2
New Zealand,2002,5.282005371530887,2010.6,106.2
New Zealand,2003,4.744952696771676,2050.6,97.3
New Zealand,2003,4.744952696771676,2050.6,97.3
New Zealand,2003,4.744952696771676,2050.6,97.3
New Zealand,2004,4.004934990984151,2107.4,84.4
New Zealand,2004,4.004934990984151,2107.4,84.4
New Zealand,2004,4.004934990984151,2107.4,84.4
New Zealand,2005,3.806707936801257,2164.6,82.4
New Zealand,2005,3.806707936801257,2164.6,82.4
New Zealand,2005,3.806707936801257,2164.6,82.4
New Zealand,2006,3.85708485586683,2216.7,85.5
New Zealand,2006,3.85708485586683,2216.7,85.5
New Zealand,2006,3.85708485586683,2216.7,85.5
New Zealand,2007,3.6609205615781057,2250.8,82.4
New Zealand,2007,3.6609205615781057,2250.8,82.4
New Zealand,2007,3.6609205615781057,2250.8,82.4
New Zealand,2008,4.166850196009338,2270.3,94.6
New Zealand,2008,4.166850196009338,2270.3,94.6
New Zealand,2008,4.166850196009338,2270.3,94.6
New Zealand,2009,6.120753727101823,2287.3,140.0
New Zealand,2009,6.120753727101823,2287.3,140.0
New Zealand,2009,6.120753727101823,2287.3,140.0
New Zealand,2010,6.55659559715722,2307.6,151.3
New Zealand,2010,6.55659559715722,2307.6,151.3
New Zealand,2010,6.55659559715722,2307.6,151.3
New Zealand,2011,6.491175590786718,2340.1,151.9
New Zealand,2011,6.491175590786718,2340.1,151.9
New Zealand,2011,6.491175590786718,2340.1,151.9
New Zealand,2012,6.930650867396956,2346.1,162.6
New Zealand,2012,6.930650867396956,2346.1,162.6
New Zealand,2012,6.930650867396956,2346.1,162.6
New Zealand,2013,5.838519835725475,2361.9,137.9
New Zealand,2013,5.838519835725475,2361.9,137.9
New Zealand,2013,5.838519835725475,2361.9,137.9
New Zealand,2014,5.428325617600065,2440.9,132.5
New Zealand,2014,5.428325617600065,2440.9,132.5
New Zealand,2014,5.428325617600065,2440.9,132.5
New Zealand,2015,5.415335463258786,2504.0,135.6
New Zealand,2015,5.415335463258786,2504.0,135.6
New Zealand,2015,5.415335463258786,2504.0,135.6
New Zealand,2016,5.1471150171952615,2617.0,134.7
New Zealand,2016,5.1471150171952615,2617.0,134.7
New Zealand,2016,5.1471150171952615,2617.0,134.7
New Zealand,2017,4.736299351797289,2715.2,128.6
New Zealand,2017,4.736299351797289,2715.2,128.6
New Zealand,2017,4.736299351797289,2715.2,128.6
New Zealand,2018,4.335437330928764,2772.5,120.2
New Zealand,2018,4.335437330928764,2772.5,120.2
New Zealand,2018,4.335437330928764,2772.5,120.2
New Zealand,2019,4.1092966165012275,2810.7,115.5
New Zealand,2019,4.1092966165012275,2810.7,115.5
New Zealand,2019,4.1092966165012275,2810.7,115.5
New Zealand,2020,4.595331283198211,2861.6,131.5
New Zealand,2020,4.595331283198211,2861.6,131.5
New Zealand,2020,4.595331283198211,2861.6,131.5
New Zealand,2021,3.775987883794576,2905.2,109.7
New Zealand,2021,3.775987883794576,2905.2,109.7
New Zealand,2021,3.775987883794576,2905.2,109.7
New Zealand,2022,3.2960850998542455,2933.025,96.675
New Zealand,2022,3.2960850998542455,2933.025,96.675
New Zealand,2022,3.2960850998542455,2933.025,96.675
New Zealand,2023,3.7336662368488054,3043.925,113.65
New Zealand,2023,3.7336662368488054,3043.925,113.65
New Zealand,2023,3.7336662368488054,3043.925,113.65
New Zealand,2024,4.723877438051512,3071.1,145.075
New Zealand,2024,4.723877438051512,3071.1,145.075
New Zealand,2024,4.723877438051512,3071.1,145.075
Nicaragua,1989,8.395332445767092,1276.9,107.2
Nicaragua,1989,8.395332445767092,1276.9,107.2
Nicaragua,1989,8.395332445767092,1276.9,107.2
Nicaragua,2001,4.119717041558934,1915.617,78.918
Nicaragua,2001,4.119717041558934,1915.617,78.918
Nicaragua,2001,4.119717041558934,1915.617,78.918
Nicaragua,2006,5.193421798797777,2204.25,114.476
Nicaragua,2006,5.193421798797777,2204.25,114.476
Nicaragua,2006,5.193421798797777,2204.25,114.476
Nicaragua,2012,5.207740642401961,3077.419,160.264
Nicaragua,2012,5.207740642401961,3077.419,160.264
Nicaragua,2012,5.207740642401961,3077.419,160.264
Nicaragua,2014,4.519550646058994,2794.946,126.319
Nicaragua,2014,4.519550646058994,2794.946,126.319
Nicaragua,2014,4.519550646058994,2794.946,126.319
Niger,2001,1.4133510487079513,4073.298,57.57
Niger,2001,1.4133510487079513,4073.298,57.57
Niger,2001,1.4133510487079513,4073.298,57.57
Niger,2011,0.31648236542759106,6194.026,19.603
Niger,2011,0.31648236542759106,6194.026,19.603
Niger,2011,0.31648236542759106,6194.026,19.603
Niger,2012,2.1768433304958754,3587.718,78.099
Niger,2012,2.1768433304958754,3587.718,78.099
Niger,2012,2.1768433304958754,3587.718,78.099
Niger,2014,0.523889951275947,6251.122,32.749
Niger,2014,0.523889951275947,6251.122,32.749
Niger,2014,0.523889951275947,6251.122,32.749
Niger,2017,7.768949108771102,2304.739,179.054
Niger,2017,7.768949108771102,2304.739,179.054
Niger,2017,7.768949108771102,2304.739,179.054
Niger,2019,0.5315294863464947,7536.929,40.061
Niger,2019,0.5315294863464947,7536.929,40.061
Niger,2019,0.5315294863464947,7536.929,40.061
Niger,2022,0.40256419754487444,9340.622,37.602
Niger,2022,0.40256419754487444,9340.622,37.602
Niger,2022,0.40256419754487444,9340.622,37.602
Nigeria,1986,4.158507728913739,30385.9,1263.6
Nigeria,1986,4.158507728913739,30385.9,1263.6
Nigeria,1986,4.158507728913739,30385.9,1263.6
Nigeria,2011,3.769737327235797,56943.437,2146.618
Nigeria,2011,3.769737327235797,56943.437,2146.618
Nigeria,2011,3.769737327235797,56943.437,2146.618
Nigeria,2013,3.711043717059774,60597.831,2248.812
Nigeria,2013,3.711043717059774,60597.831,2248.812
Nigeria,2013,3.711043717059774,60597.831,2248.812
Nigeria,2019,10.695223140534173,73358.03,7845.805
Nigeria,2019,10.695223140534173,73358.03,7845.805
Nigeria,2019,10.695223140534173,73358.03,7845.805
Nigeria,2022,3.8273078822011497,75886.683,2904.417
Nigeria,2022,3.8273078822011497,75886.683,2904.417
Nigeria,2022,3.8273078822011497,75886.683,2904.417
Nigeria,2023,3.073839651549658,73371.947,2255.336
Nigeria,2023,3.073839651549658,73371.947,2255.336
Nigeria,2023,3.073839651549658,73371.947,2255.336
Niue,2001,2.2082018927444795,0.951,0.021
Niue,2001,2.2082018927444795,0.951,0.021
Niue,2001,2.2082018927444795,0.951,0.021
Niue,2017,0.7905138339920948,0.759,0.006
Niue,2017,0.7905138339920948,0.759,0.006
Niue,2017,0.7905138339920948,0.759,0.006
Niue,2022,0.6459948320413437,0.774,0.005
Niue,2022,0.6459948320413437,0.774,0.005
Niue,2022,0.6459948320413437,0.774,0.005
North Macedonia,2002,31.944148084924784,824.824,263.483
North Macedonia,2002,31.944148084924784,824.824,263.483
North Macedonia,2002,31.944148084924784,824.824,263.483
North Macedonia,2003,36.687201501551726,860.976,315.868
North Macedonia,2003,36.687201501551726,860.976,315.868
North Macedonia,2003,36.687201501551726,860.976,315.868
North Macedonia,2005,37.31975189210721,878.65,327.91
North Macedonia,2005,37.31975189210721,878.65,327.91
North Macedonia,2005,37.31975189210721,878.65,327.91
North Macedonia,2006,36.39219282129033,881.189,320.684
North Macedonia,2006,36.39219282129033,881.189,320.684
North Macedonia,2006,36.39219282129033,881.189,320.684
North Macedonia,2007,35.23142777750824,906.892,319.511
North Macedonia,2007,35.23142777750824,906.892,319.511
North Macedonia,2007,35.23142777750824,906.892,319.511
North Macedonia,2008,33.92981083640143,917.777,311.4
North Macedonia,2008,33.92981083640143,917.777,311.4
North Macedonia,2008,33.92981083640143,917.777,311.4
North Macedonia,2009,32.35120846085038,923.406,298.733
North Macedonia,2009,32.35120846085038,923.406,298.733
North Macedonia,2009,32.35120846085038,923.406,298.733
North Macedonia,2010,33.13452500626219,906.233,300.276
North Macedonia,2010,33.13452500626219,906.233,300.276
North Macedonia,2010,33.13452500626219,906.233,300.276
North Macedonia,2011,31.50187493990578,936.03,294.867
North Macedonia,2011,31.50187493990578,936.03,294.867
North Macedonia,2011,31.50187493990578,936.03,294.867
North Macedonia,2012,31.096466219123663,943.522,293.402
North Macedonia,2012,31.096466219123663,943.522,293.402
North Macedonia,2012,31.096466219123663,943.522,293.402
North Macedonia,2013,29.01674720688206,956.458,277.533
North Macedonia,2013,29.01674720688206,956.458,277.533
North Macedonia,2013,29.01674720688206,956.458,277.533
North Macedonia,2014,28.214971408840068,961.486,271.283
North Macedonia,2014,28.214971408840068,961.486,271.283
North Macedonia,2014,28.214971408840068,961.486,271.283
North Macedonia,2015,26.395052921481238,956.039,252.347
North Macedonia,2015,26.395052921481238,956.039,252.347
North Macedonia,2015,26.395052921481238,956.039,252.347
North Macedonia,2016,24.31187507021683,952.407,231.548
North Macedonia,2016,24.31187507021683,952.407,231.548
North Macedonia,2016,24.31187507021683,952.407,231.548
North Macedonia,2017,22.856845817235545,952.253,217.655
North Macedonia,2017,22.856845817235545,952.253,217.655
North Macedonia,2017,22.856845817235545,952.253,217.655
North Macedonia,2018,21.20770929304129,950.593,201.599
North Macedonia,2018,21.20770929304129,950.593,201.599
North Macedonia,2018,21.20770929304129,950.593,201.599
North Macedonia,2019,17.413658535568736,959.649,167.11
North Macedonia,2019,17.413658535568736,959.649,167.11
North Macedonia,2019,17.413658535568736,959.649,167.11
North Macedonia,2020,16.575097091226123,946.275,156.846
North Macedonia,2020,16.575097091226123,946.275,156.846
North Macedonia,2020,16.575097091226123,946.275,156.846
North Macedonia,2021,15.800839512486148,938.64,148.313
North Macedonia,2021,15.800839512486148,938.64,148.313
North Macedonia,2021,15.800839512486148,938.64,148.313
North Macedonia,2022,14.476524319654644,803.342,116.296
North Macedonia,2022,14.476524319654644,803.342,116.296
North Macedonia,2022,14.476524319654644,803.342,116.296
North Macedonia,2023,13.173786454591838,787.898,103.796
North Macedonia,2023,13.173786454591838,787.898,103.796
North Macedonia,2023,13.173786454591838,787.898,103.796
North Macedonia,2024,12.26505494060953,791.036,97.021
North Macedonia,2024,12.26505494060953,791.036,97.021
North Macedonia,2024,12.26505494060953,791.036,97.021
Northern Mariana Islands,2003,4.571326475918221,39.179,1.791
Northern Mariana Islands,2003,4.571326475918221,39.179,1.791
Northern Mariana Islands,2003,4.571326475918221,39.179,1.791
Norway,1982,2.606385644829833,1995.1,52.0
Norway,1982,2.606385644829833,1995.1,52.0
Norway,1982,2.606385644829833,1995.1,52.0
Norway,1983,3.4255076205133292,2014.3,69.0
Norway,1983,3.4255076205133292,2014.3,69.0
Norway,1983,3.4255076205133292,2014.3,69.0
Norway,1984,3.146818762906874,2033.8,64.0
Norway,1984,3.146818762906874,2033.8,64.0
Norway,1984,3.146818762906874,2033.8,64.0
Norway,1985,2.5637304696947707,2067.3,53.0
Norway,1985,2.5637304696947707,2067.3,53.0
Norway,1985,2.5637304696947707,2067.3,53.0
Norway,1986,1.9736842105263157,2128.0,42.0
Norway,1986,1.9736842105263157,2128.0,42.0
Norway,1986,1.9736842105263157,2128.0,42.0
Norway,1987,2.1188392445877473,2171.0,46.0
Norway,1987,2.1188392445877473,2171.0,46.0
Norway,1987,2.1188392445877473,2171.0,46.0
Norway,1988,3.160787906550618,2183.0,69.0
Norway,1988,3.160787906550618,2183.0,69.0
Norway,1988,3.160787906550618,2183.0,69.0
Norway,1989,4.918793503480278,2155.0,106.0
Norway,1989,4.918793503480278,2155.0,106.0
Norway,1989,4.918793503480278,2155.0,106.0
Norway,1990,5.260707635009311,2148.0,113.0
Norway,1990,5.260707635009311,2148.0,113.0
Norway,1990,5.260707635009311,2148.0,113.0
Norway,1991,5.40667606958157,2127.0,115.0
Norway,1991,5.40667606958157,2127.0,115.0
Norway,1991,5.40667606958157,2127.0,115.0
Norway,1992,5.909943714821764,2132.0,126.0
Norway,1992,5.909943714821764,2132.0,126.0
Norway,1992,5.909943714821764,2132.0,126.0
Norway,1993,5.965241897604509,2129.0,127.0
Norway,1993,5.965241897604509,2129.0,127.0
Norway,1993,5.965241897604509,2129.0,127.0
Norway,1994,5.348837209302325,2150.0,115.0
Norway,1994,5.348837209302325,2150.0,115.0
Norway,1994,5.348837209302325,2150.0,115.0
